# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638224.64503 16836.574525 -21540.351376 -22484.814504 -0.645875 0.219140 0.664353 0.305710 0.0011019807 -0.0000534242 0.0010155044 0.0026242645 0.0011124042 0.0038892128 516077.5715033522 428126.2806601882 -126602.4623970133 374735.6787249013 -42420.8783939561 378133.0593565592
1403638224.69503 16856.188238 -21565.250345 -22525.931782 -0.639799 0.215703 0.670183 0.308196 0.0011398665 -0.0000353743 0.0010637880 0.0026279340 0.0011162397 0.0038537183 517575.6396350744 429512.4590835815 -126857.7153478868 375934.5551076249 -42809.4843564177 379251.4309778220
1403638224.74503 16875.808373 -21590.152063 -22567.097940 -0.632933 0.211646 0.676723 0.310882 0.0011848300 -0.0000153133 0.0011167840 0.0026307680 0.0011197032 0.0038118560 519077.1160178534 430902.1524606048 -127112.8804975948 377136.9863564953 -43199.8164286446 380371.8133521646
1403638224.79503 16895.434843 -21615.056047 -22608.314426 -0.628448 0.208819 0.680944 0.312671 0.0012149061 -0.0000028298 0.0011496596 0.0026337336 0.0011225303 0.0037846307 520582.0345873573 432295.4220362773 -127367.9263214525 378343.0376267284 -43591.9121851836 381494.1694704684
1403638224.84503 16915.067433 -21639.961488 -22649.581420 -0.628015 0.209473 0.681095 0.312774 0.0012143059 0.0000000376 0.0011501654 0.0026407463 0.0011245158 0.0037840040 522090.3850124177 433692.2790417104 -127622.8239253708 379552.7322322859 -43985.7790936647 382618.4517555246
1403638224.89503 16934.706012 -21664.868662 -22690.898483 -0.629454 0.214640 0.679282 0.310313 0.0011933990 0.0000061736 0.0011356226 0.0026535088 0.0011213085 0.0037979732 523602.1646215451 435092.7028688494 -127877.5889772694 380766.0504295969 -44381.4099076056 383744.6718604572
1403638224.94503 16954.350397 -21689.777991 -22732.265145 -0.631410 0.220647 0.676795 0.307548 0.0011679812 0.0000121501 0.0011158226 0.0026677719 0.0011182062 0.0038150287 525117.3802281059 436496.6797538948 -128132.2418804863 381982.9752877334 -44778.8061224883 384872.8550541145
1403638224.99503 16974.000715 -21714.689860 -22773.681263 -0.633196 0.227074 0.674297 0.304670 0.0011429846 0.0000200572 0.0010960850 0.0026830666 0.0011151371 0.0038307106 526636.0486683253 437904.2176344207 -128386.7924264788 383203.5148094905 -45177.9734946645 386003.0316007967
1403638225.04503 16993.656665 -21739.604877 -22815.146385 -0.634175 0.230323 0.672764 0.303582 0.0011292747 0.0000232006 0.0010835346 0.0026941122 0.0011158867 0.0038394239 528158.1801556192 439315.2970972545 -128641.2706514512 384427.6421654975 -45578.9148687984 387135.2318456175
1403638225.09503 17013.317855 -21764.522917 -22856.660657 -0.635726 0.229638 0.671204 0.304310 0.0011206467 0.0000133606 0.0010688904 0.0026980538 0.0011211192 0.0038501928 529683.7908182350 440729.9356678731 -128895.6731482785 385655.3731070493 -45981.6551532688 388269.4493696673
1403638225.14503 17032.984796 -21789.444330 -22898.223497 -0.635889 0.225933 0.671116 0.306925 0.0011258412 0.0000015094 0.0010663210 0.0026986410 0.0011296953 0.0038505095 531212.8756256750 442148.1192659740 -129150.0087192565 386886.7023479253 -46386.1722025225 389405.7170756009
1403638225.19503 17052.657523 -21814.368849 -22939.834957 -0.633600 0.221127 0.673376 0.310192 0.0011467632 -0.0000018032 0.0010835421 0.0026986122 0.0011378522 0.0038356839 532745.4323528525 443569.8527143475 -129404.2659438545 388121.6432251011 -46792.4656202224 390544.0198562187
1403638225.24503 17072.336266 -21839.296052 -22981.494940 -0.629651 0.216200 0.676967 0.313868 0.0011772808 0.0000020785 0.0011123291 0.0027003758 0.0011461980 0.0038093964 534281.4467890433 444995.1345692147 -129658.4263704794 389360.2090266906 -47200.5226998749 391684.3364948161
1403638225.29503 17092.020750 -21864.225784 -23023.204146 -0.625822 0.211722 0.680573 0.316767 0.0012067941 0.0000072362 0.0011401207 0.0027011315 0.0011524508 0.0037850382 535820.9400405006 446423.9910170424 -129912.4812216361 390602.4259872296 -47610.3673045975 392826.6468174960
1403638225.34503 17111.710811 -21889.157123 -23064.962578 -0.625552 0.209807 0.680788 0.318109 0.0012107421 0.0000027193 0.0011401276 0.0027035214 0.0011577358 0.0037845684 537363.8908480246 447856.4236067281 -130166.3987183318 391848.3115272697 -48021.9972980222 393970.8957357216
1403638225.39503 17131.406181 -21914.089992 -23106.768714 -0.626540 0.209134 0.679710 0.318913 0.0012048441 -0.0000045865 0.0011299809 0.0027076288 0.0011627777 0.0037922355 538910.2419652811 449292.3471763365 -130420.1994771922 393097.7900591450 -48435.3628549072 395117.0677880970
1403638225.44503 17151.106610 -21939.024288 -23148.622196 -0.629596 0.210204 0.676885 0.318198 0.0011839759 -0.0000165139 0.0011047849 0.0027114415 0.0011650064 0.0038152074 540459.9820896528 450731.7423041210 -130673.8873205269 394350.8460154564 -48850.4579688887 396265.1511680686
1403638225.49503 17170.812408 -21963.960368 -23190.522874 -0.635211 0.211991 0.671484 0.317294 0.0011482443 -0.0000391639 0.0010579049 0.0027155784 0.0011687439 0.0038528155 542013.1262132654 452174.6192397321 -130927.4682518257 395607.4924002287 -49267.2840083386 397415.1791203637
1403638225.54503 17190.523739 -21988.898712 -23232.470804 -0.640788 0.214182 0.666195 0.315756 0.0011133691 -0.0000603484 0.0010105956 0.0027190890 0.0011701728 0.0038903114 543569.6971126056 453620.9906438532 -131180.9539321200 396867.7403816804 -49685.8489973533 398567.1848688328
1403638225.59503 17210.240827 -22013.839202 -23274.465716 -0.646621 0.216046 0.660565 0.314419 0.0010794078 -0.0000840017 0.0009595039 0.0027219660 0.0011719191 0.0039276441 545129.6957430049 455070.8652592418 -131434.3349431679 398131.6074693423 -50106.1524233662 399721.1773726484
1403638225.64503 17229.964152 -22038.782078 -23316.507335 -0.651388 0.218478 0.655660 0.313161 0.0010507156 -0.0001016744 0.0009150313 0.0027278891 0.0011734252 0.0039567791 546693.1230380448 456524.2411419458 -131687.6134926514 399399.1001475412 -50528.1795827017 400877.1817430690
1403638225.69503 17249.693323 -22063.727754 -23358.593915 -0.651130 0.217623 0.655904 0.313782 0.0010526034 -0.0001035122 0.0009154833 0.0027312743 0.0011764769 0.0039579263 548259.9368383499 457981.0333354388 -131940.8303998154 400670.1323781391 -50951.8913740169 402035.2184583085
1403638225.74503 17269.428638 -22088.676066 -23400.726023 -0.648129 0.215289 0.658762 0.315614 0.0010703184 -0.0000962990 0.0009395667 0.0027350522 0.0011812926 0.0039428233 549830.1572439892 459441.2794402725 -132193.9660059330 401944.7498228730 -51377.3015770043 403195.2853319826
1403638225.79503 17289.170210 -22113.626926 -23442.904366 -0.641935 0.212574 0.664716 0.317622 0.0011046781 -0.0000741971 0.0009905212 0.0027403130 0.0011847591 0.0039095126 551403.8080588853 460905.0147242862 -132447.0064000237 403222.9920788963 -51804.4283155198 404357.3759516290
1403638225.84503 17308.917511 -22138.579749 -23485.129173 -0.634111 0.207648 0.672155 0.320925 0.0011537340 -0.0000504236 0.0010531250 0.0027431311 0.0011901369 0.0038638160 552980.8896473398 462372.2505655601 -132699.9343358958 404504.8745329069 -52233.2914759392 405521.4482531261
1403638225.89503 17328.670266 -22163.534213 -23527.401489 -0.626702 0.203239 0.679036 0.323803 0.0012015740 -0.0000273166 0.0011095816 0.0027464141 0.0011944420 0.0038187189 554561.4292434404 463843.0282803171 -132952.7308992073 405790.4403126622 -52663.9228646241 406687.4694900234
1403638225.94503 17348.428611 -22188.490072 -23569.721935 -0.620744 0.200599 0.684329 0.325777 0.0012390350 -0.0000067035 0.0011522509 0.0027521791 0.0011972341 0.0037813926 556145.4462522964 465317.3843035785 -133205.3756612699 407079.7333516172 -53096.3397957070 407855.4272881646
1403638225.99503 17368.192277 -22213.446942 -23612.090282 -0.613998 0.200019 0.690207 0.326515 0.0012779571 0.0000231854 0.0011994213 0.0027616228 0.0011953233 0.0037388332 557732.9225014689 466795.3005466930 -133457.8617893726 408372.7434137260 -53530.5343314106 409025.2892101069
1403638226.04503 17387.964412 -22238.402234 -23654.519442 -0.605752 0.195959 0.696147 0.331729 0.0013331835 0.0000482176 0.0012479382 0.0027754894 0.0012059026 0.0036753518 559324.2432759395 468277.4667964230 -133709.8798420751 409670.2025120167 -53966.8335287046 410196.9502242620
1403638226.09503 17407.742839 -22263.357591 -23697.011982 -0.599530 0.214633 0.700298 0.322613 0.0013327145 0.0001265415 0.0012877834 0.0028143275 0.0011714885 0.0036426142 560919.5912960344 469764.0238481809 -133961.4865949738 410972.1883367079 -54405.4253724775 411370.4807814801
1403638226.14503 17427.524879 -22288.314373 -23739.551229 -0.595395 0.218074 0.702890 0.322325 0.0013501749 0.0001535082 0.0013097633 0.0028306033 0.0011667221 0.0036144830 562518.3922149156 471254.0722862179 -134212.9882794954 412277.8120071922 -54845.8097560486 412545.9038539085
1403638226.19503 17447.309560 -22313.272552 -23782.132763 -0.592463 0.209342 0.705315 0.328168 0.0013836710 0.0001420290 0.0013243510 0.0028291427 0.0011834524 0.0035879886 564120.4821156291 472747.3660530754 -134464.4572275851 413586.8347952919 -55287.8532699966 413723.1938765930
1403638226.24503 17467.098741 -22338.232449 -23824.759487 -0.600921 0.189087 0.700170 0.336009 0.0013699812 0.0000502805 0.0012712753 0.0027870305 0.0012214222 0.0036492757 565725.9898745156 474244.1049413245 -134715.8301642395 414899.4692179905 -55731.6341031637 414902.4217862634
1403638226.29503 17486.898993 -22363.200091 -23867.443131 -0.606063 0.203221 0.696964 0.325008 0.0013092799 0.0000666298 0.0012459037 0.0027985697 0.0011927831 0.0037040877 567335.6105076654 475745.1384982925 -134967.0325382157 416216.5149923210 -56177.5853506021 416084.1767086315
1403638226.34503 17506.702369 -22388.167540 -23910.173221 -0.603134 0.193503 0.697613 0.334847 0.0013426829 0.0000493477 0.0012513700 0.0028057792 0.0012234683 0.0036691329 568948.6385871213 477249.6422757994 -135218.0801581637 417537.2148446131 -56625.3127920484 417267.7085369097
1403638226.39503 17526.508667 -22413.137281 -23952.954505 -0.602918 0.193080 0.696923 0.336909 0.0013419197 0.0000469180 0.0012463921 0.0028162037 0.0012318371 0.0036651041 570565.3585960174 478757.9024157631 -135468.9989011499 418861.7973772248 -57075.0470805420 418453.1830566230
1403638226.44503 17546.319842 -22438.108938 -23995.786572 -0.602002 0.192878 0.698476 0.335445 0.0013472577 0.0000519773 0.0012552152 0.0028152976 0.0012277021 0.0036662989 572185.7465157877 480269.9368280789 -135719.7420226549 420190.3203439561 -57526.7320306920 419640.6252820982
1403638226.49503 17566.136861 -22463.082135 -24038.666416 -0.601237 0.192802 0.698880 0.336018 0.0013500225 0.0000544846 0.0012574783 0.0028220494 0.0012305323 0.0036623966 573809.6778869330 481785.6064407005 -135970.3150187104 421522.6795974458 -57980.2377167300 420830.0350160670
1403638226.54503 17585.959091 -22488.056283 -24081.594905 -0.601377 0.192499 0.698584 0.336557 0.0013477265 0.0000521554 0.0012539306 0.0028272104 0.0012341948 0.0036651501 575437.1635816236 483304.9323099452 -136220.6987106099 422858.8993979753 -58435.5904051463 422021.3499332228
1403638226.59503 17605.786801 -22513.032304 -24124.572730 -0.600737 0.191533 0.699239 0.336890 0.0013520088 0.0000523834 0.0012569812 0.0028298137 0.0012363284 0.0036638821 577068.2843089923 484827.9933414076 -136470.9045714568 424199.0478437414 -58892.8492517040 423214.6543660377
1403638226.64503 17625.619007 -22538.008939 -24167.598945 -0.599777 0.191921 0.699880 0.337049 0.0013551366 0.0000572788 0.0012611095 0.0028369201 0.0012375798 0.0036592611 578702.9537274033 486354.6962545803 -136720.9211155366 425543.0476603859 -59351.9661185286 424409.8287754047
1403638226.69503 17645.456420 -22562.987330 -24210.674429 -0.598934 0.190453 0.700484 0.338124 0.0013613878 0.0000566369 0.0012640813 0.0028405671 0.0012419698 0.0036549668 580341.2588657342 487885.1275490517 -136970.7597306168 426890.9774253182 -59812.9915374192 425606.9746174788
1403638226.74503 17665.299412 -22587.966501 -24253.798428 -0.597588 0.191034 0.701629 0.337803 0.0013668130 0.0000643442 0.0012718137 0.0028469439 0.0012411836 0.0036487599 581983.1372025963 489419.2439514777 -137220.3878595021 428242.8227230065 -60275.8711887429 426806.0327862073
1403638226.79503 17685.147096 -22612.946834 -24296.971350 -0.597830 0.189496 0.701309 0.338903 0.0013664044 0.0000582213 0.0012674557 0.0028496185 0.0012468439 0.0036520875 583628.6215001922 490957.0539935956 -137469.8299925998 429598.5770447790 -60740.6442534086 428007.0032982256
1403638226.84503 17705.000503 -22637.928197 -24340.193110 -0.596581 0.190149 0.702239 0.338816 0.0013708929 0.0000653900 0.0012738201 0.0028570603 0.0012469221 0.0036457484 585277.7196822537 492498.5929474878 -137719.0571150924 430958.2962172200 -61207.3014055480 429209.9154016305
1403638226.89503 17724.858146 -22662.910552 -24383.463658 -0.596070 0.188771 0.702583 0.339769 0.0013749022 0.0000634296 0.0012746724 0.0028603716 0.0012513002 0.0036440137 586930.4296984021 494043.8256018747 -137968.0973918933 432321.9302248944 -61675.8666296264 430414.7230650971
1403638226.94503 17744.721172 -22687.893537 -24426.783275 -0.595140 0.188672 0.703341 0.339886 0.0013790646 0.0000672003 0.0012791476 0.0028656024 0.0012524081 0.0036401997 588586.7543245289 495592.7899680027 -138216.9101213445 433689.5431594381 -62146.3228517577 431621.4313613682
1403638226.99503 17764.589488 -22712.877678 -24470.151361 -0.594081 0.188618 0.704135 0.340123 0.0013838484 0.0000715656 0.0012840665 0.0028715376 0.0012537559 0.0036350536 590246.6978030483 497145.4669529165 -138465.5209131128 435061.1120001427 -62618.6677601963 432830.0770635466
1403638227.04503 17784.462434 -22737.862699 -24513.568585 -0.594018 0.187337 0.704063 0.341090 0.0013847654 0.0000675933 0.0012817558 0.0028749197 0.0012586938 0.0036363244 591910.2766564090 498701.8724786839 -138713.9241152709 436436.6514684222 -63092.9292310608 434040.6182343123
1403638227.09503 17804.340807 -22762.848240 -24557.034540 -0.592678 0.187886 0.705159 0.340854 0.0013902262 0.0000751850 0.0012891294 0.0028815622 0.0012581197 0.0036297869 593577.4768476415 500262.0160433800 -138962.0913652687 437816.1934188923 -63569.0848539536 435253.0616786157
1403638227.14503 17824.223347 -22787.834623 -24600.549543 -0.592308 0.186552 0.705364 0.341805 0.0013931993 0.0000726071 0.0012889032 0.0028849488 0.0012626864 0.0036289868 595248.3254139140 501825.8927389438 -139210.0541481294 439199.7141807567 -64047.1768342551 436467.3928284426
1403638227.19503 17844.111372 -22812.821610 -24644.113115 -0.591322 0.186787 0.706094 0.341878 0.0013969581 0.0000774510 0.0012934139 0.0028913233 0.0012635306 0.0036244093 596922.8002046010 503393.5054464944 -139457.7823469836 440587.2450818122 -64527.1600642870 437683.6305202970
1403638227.24503 17864.003976 -22837.809358 -24687.725694 -0.590719 0.185894 0.706452 0.342666 0.0014004490 0.0000771515 0.0012946376 0.0028959227 0.0012672680 0.0036218700 598600.9314400568 504964.8679091582 -139705.2913666100 441978.7882893398 -65009.0764999919 438901.7629240638
1403638227.29503 17883.901506 -22862.797495 -24731.387437 -0.589945 0.185605 0.707024 0.342977 0.0014039442 0.0000795499 0.0012976376 0.0029011064 0.0012691792 0.0036187375 600282.7116617775 506539.9874988040 -139952.5589534913 443374.3672170455 -65492.9131833039 440121.7674932381
1403638227.34503 17903.803960 -22887.786217 -24775.097846 -0.589071 0.185365 0.707671 0.343276 0.0014079679 0.0000825644 0.0013012455 0.0029065156 0.0012709253 0.0036148467 601968.1457337510 508118.8619313340 -140199.5929138556 444773.9815286005 -65978.6743099621 441343.6704041114
1403638227.39503 17923.710922 -22912.775375 -24818.857229 -0.588549 0.184524 0.707981 0.343982 0.0014108592 0.0000820579 0.0013020525 0.0029109603 0.0012744956 0.0036130476 603657.2412864809 509701.4950397101 -140446.3918789683 446177.6363348237 -66466.3731459775 442567.4449148874
1403638227.44503 17943.622898 -22937.764941 -24862.665443 -0.587587 0.184426 0.708720 0.344158 0.0014151984 0.0000859658 0.0013063837 0.0029165225 0.0012757111 0.0036086788 605349.9979321798 511287.8947705841 -140692.9444375252 447585.3523565290 -66955.9979211034 443793.1034583990
1403638227.49503 17963.539311 -22962.754953 -24906.522780 -0.586977 0.183719 0.709102 0.344790 0.0014183875 0.0000862769 0.0013077968 0.0029212723 0.0012789196 0.0036062681 607046.4355097057 512878.0717691495 -140939.2574617380 448997.1358228421 -67447.5760633166 445020.6341039917
1403638227.54503 17983.460689 -22987.745463 -24950.429118 -0.586195 0.183435 0.709637 0.345171 0.0014218520 0.0000886535 0.0013105530 0.0029267901 0.0012810378 0.0036028094 608746.5525548243 514472.0292027354 -141185.3232630102 450413.0019308069 -67941.0915331906 446250.0502647715
1403638227.59503 18003.386582 -23012.736203 -24994.384293 -0.585463 0.183026 0.710139 0.345597 0.0014252602 0.0000904548 0.0013129756 0.0029319801 0.0012833815 0.0035997310 610450.3485024334 516069.7658438100 -141431.1381292122 451832.9524677123 -68436.5576868049 447481.3318616648
1403638227.64503 18023.317052 -23037.727165 -25038.388524 -0.584799 0.182406 0.710596 0.346109 0.0014286626 0.0000913533 0.0013149198 0.0029366647 0.0012861252 0.0035971589 612157.8331451545 517671.2928232862 -141676.6970672947 453257.0044624326 -68933.9787230335 448714.4750031398
1403638227.69503 18043.252281 -23062.718338 -25082.441537 -0.583878 0.182193 0.711266 0.346400 0.0014329255 0.0000946892 0.0013186851 0.0029422491 0.0012877642 0.0035928218 613869.0015248868 519276.6045867566 -141921.9975705231 454685.1605976834 -69433.3447576141 449949.4848050222
